3061030,1030.0,1020.0,water
810090,90.0,270.0,water
3030180,180.0,1010.0,water
3030170,170.0,1010.0,water
2431010,1010.0,810.0,water
810070,70.0,270.0,water
3061020,1020.0,1020.0,water
4230270,270.0,1410.0,water
4862530,2530.0,1620.0,water
1771040,1040.0,590.0,water
4862540,2540.0,1620.0,water
3030160,160.0,1010.0,water
3061010,1010.0,1020.0,water
2431020,1020.0,810.0,water
1771050,1050.0,590.0,water
4230260,260.0,1410.0,water
3061000,1000.0,1020.0,water
4230250,250.0,1410.0,water
1771060,1060.0,590.0,water
4862550,2550.0,1620.0,water
810050,50.0,270.0,water
2431030,1030.0,810.0,water
1771070,1070.0,590.0,water
810060,60.0,270.0,water
4230240,240.0,1410.0,water
3030150,150.0,1010.0,water
3241090,1090.0,1080.0,water
3030850,850.0,1010.0,water
1771000,1000.0,590.0,water
4862360,2360.0,1620.0,water
5252420,2420.0,1750.0,water
1561040,1040.0,520.0,shore
4231080,1080.0,1410.0,water
3030860,860.0,1010.0,water
5252430,2430.0,1750.0,water
3241100,1100.0,1080.0,water
1561030,1030.0,520.0,water
4862350,2350.0,1620.0,water
1770990,990.0,590.0,water
4231090,1090.0,1410.0,shore
3030870,870.0,1010.0,water
1770980,980.0,590.0,water
5252440,2440.0,1750.0,water
4862340,2340.0,1620.0,water
3030880,880.0,1010.0,water
5252450,2450.0,1750.0,water
4231040,1040.0,1410.0,water
1770970,970.0,590.0,water
3030890,890.0,1010.0,water
4231050,1050.0,1410.0,water
4862390,2390.0,1620.0,water
5252460,2460.0,1750.0,water
1770960,960.0,590.0,water
4862380,2380.0,1620.0,water
5252470,2470.0,1750.0,water
4231060,1060.0,1410.0,water
3030900,900.0,1010.0,water
1770950,950.0,590.0,water
4231070,1070.0,1410.0,water
3030910,910.0,1010.0,water
3241150,1150.0,1080.0,water
4862370,2370.0,1620.0,water
4231140,1140.0,1410.0,water
4862430,2430.0,1620.0,water
1770940,940.0,590.0,water
1560980,980.0,520.0,water
1770930,930.0,590.0,water
4231150,1150.0,1410.0,water
1560990,990.0,520.0,water
3241160,1160.0,1080.0,water
4862420,2420.0,1620.0,water
5252360,2360.0,1750.0,water
1770920,920.0,590.0,water
4862410,2410.0,1620.0,water
1560960,960.0,520.0,water
5252370,2370.0,1750.0,water
3241170,1170.0,1080.0,water
3030800,800.0,1010.0,shore
1560970,970.0,520.0,water
5252380,2380.0,1750.0,water
3241180,1180.0,1080.0,shore
4862400,2400.0,1620.0,water
4231160,1160.0,1410.0,water
3030810,810.0,1010.0,shore
3030820,820.0,1010.0,shore
5252390,2390.0,1750.0,water
1561010,1010.0,520.0,water
4862460,2460.0,1620.0,water
1770910,910.0,590.0,shore
3030830,830.0,1010.0,shore
4862450,2450.0,1620.0,water
1561020,1020.0,520.0,water
1770900,900.0,590.0,water
1770890,890.0,590.0,water
4862440,2440.0,1620.0,water
5252400,2400.0,1750.0,water
4231120,1120.0,1410.0,shore
1561000,1000.0,520.0,water
1770880,880.0,590.0,water
4231130,1130.0,1410.0,water
5252410,2410.0,1750.0,water
3030840,840.0,1010.0,water
3240970,970.0,1080.0,water
4862230,2230.0,1620.0,water
1770870,870.0,590.0,water
3030990,990.0,1010.0,water
3240960,960.0,1080.0,water
1530070,70.0,510.0,water
5252550,2550.0,1750.0,water
3030980,980.0,1010.0,water
4230950,950.0,1410.0,water
3031000,1000.0,1010.0,water
1530060,60.0,510.0,water
5252570,2570.0,1750.0,water
1560910,910.0,520.0,shore
4230970,970.0,1410.0,water
3240990,990.0,1080.0,water
4862210,2210.0,1620.0,water
1770850,850.0,590.0,water
1770860,860.0,590.0,water
4230960,960.0,1410.0,water
4862220,2220.0,1620.0,water
5252560,2560.0,1750.0,water
1560900,900.0,520.0,water
3240980,980.0,1080.0,water
1530050,50.0,510.0,water
3241000,1000.0,1080.0,water
1530110,110.0,510.0,water
4862260,2260.0,1620.0,water
4230920,920.0,1410.0,water
3031020,1020.0,1010.0,water
3031010,1010.0,1010.0,water
1560950,950.0,520.0,water
1530100,100.0,510.0,water
4862270,2270.0,1620.0,water
5252580,2580.0,1750.0,shore
1770840,840.0,590.0,water
1770820,820.0,590.0,water
3241020,1020.0,1080.0,water
1530090,90.0,510.0,water
4862240,2240.0,1620.0,water
4230940,940.0,1410.0,water
1770830,830.0,590.0,water
4230930,930.0,1410.0,water
3241010,1010.0,1080.0,water
3031030,1030.0,1010.0,water
1530080,80.0,510.0,water
4862250,2250.0,1620.0,water
4231020,1020.0,1410.0,water
4862290,2290.0,1620.0,water
1530010,10.0,510.0,water
5252490,2490.0,1750.0,water
3030920,920.0,1010.0,water
3241030,1030.0,1080.0,water
1530000,0.0,510.0,water
1770810,810.0,590.0,water
5252480,2480.0,1750.0,water
4231010,1010.0,1410.0,water
4862300,2300.0,1620.0,water
3030940,940.0,1010.0,water
5252510,2510.0,1750.0,water
3241050,1050.0,1080.0,water
4862280,2280.0,1620.0,water
5252500,2500.0,1750.0,water
4231030,1030.0,1410.0,water
3241040,1040.0,1080.0,water
3030930,930.0,1010.0,water
4230990,990.0,1410.0,water
4862320,2320.0,1620.0,water
1560890,890.0,520.0,water
3241070,1070.0,1080.0,water
1530040,40.0,510.0,water
5252520,2520.0,1750.0,water
1560880,880.0,520.0,water
3241060,1060.0,1080.0,water
3030950,950.0,1010.0,water
4230980,980.0,1410.0,water
4862330,2330.0,1620.0,water
5252540,2540.0,1750.0,water
3241080,1080.0,1080.0,water
3030970,970.0,1010.0,water
1530030,30.0,510.0,water
4862310,2310.0,1620.0,water
4231000,1000.0,1410.0,water
3030960,960.0,1010.0,water
1530020,20.0,510.0,water
5252530,2530.0,1750.0,water
1560870,870.0,520.0,shore
1620070,70.0,540.0,water
1710060,60.0,570.0,water
4862090,2090.0,1620.0,water
1710050,50.0,570.0,water
4230840,840.0,1410.0,water
4862080,2080.0,1620.0,water
4862110,2110.0,1620.0,water
1620080,80.0,540.0,water
4230820,820.0,1410.0,water
4862100,2100.0,1620.0,water
1620090,90.0,540.0,water
4230830,830.0,1410.0,water
1710070,70.0,570.0,water
4230800,800.0,1410.0,water
1710030,30.0,570.0,water
4862120,2120.0,1620.0,water
4230810,810.0,1410.0,water
1620040,40.0,540.0,water
1710020,20.0,570.0,water
4862140,2140.0,1620.0,water
1710040,40.0,570.0,water
1620050,50.0,540.0,water
4230790,790.0,1410.0,water
1620060,60.0,540.0,water
4862130,2130.0,1620.0,water
4230900,900.0,1410.0,water
1620000,0.0,540.0,water
4230910,910.0,1410.0,water
1620010,10.0,540.0,water
1530120,120.0,510.0,water
5252120,2120.0,1750.0,water
1770660,660.0,590.0,shore
4862150,2150.0,1620.0,water
1530130,130.0,510.0,water
5252100,2100.0,1750.0,water
4862170,2170.0,1620.0,water
1620020,20.0,540.0,water
1710010,10.0,570.0,water
4230880,880.0,1410.0,water
4862160,2160.0,1620.0,water
5252110,2110.0,1750.0,water
1620030,30.0,540.0,water
1710000,0.0,570.0,water
4230890,890.0,1410.0,water
4230870,870.0,1410.0,water
4862190,2190.0,1620.0,water
1770630,630.0,590.0,shore
4862180,2180.0,1620.0,water
4862200,2200.0,1620.0,water
1770650,650.0,590.0,water
5252130,2130.0,1750.0,water
4230850,850.0,1410.0,water
1770640,640.0,590.0,shore
4230860,860.0,1410.0,water
5252140,2140.0,1750.0,shore
2220030,30.0,740.0,water
4861960,1960.0,1620.0,water
4230710,710.0,1410.0,water
2220020,20.0,740.0,water
5252310,2310.0,1750.0,water
2220010,10.0,740.0,water
5252300,2300.0,1750.0,water
3122250,2250.0,1040.0,shore
4230700,700.0,1410.0,water
4861970,1970.0,1620.0,water
4230690,690.0,1410.0,water
4861980,1980.0,1620.0,water
5252290,2290.0,1750.0,shore
2220000,0.0,740.0,water
3122240,2240.0,1040.0,water
4861990,1990.0,1620.0,water
4230680,680.0,1410.0,shore
5252350,2350.0,1750.0,water
5252340,2340.0,1750.0,water
5252330,2330.0,1750.0,water
4862000,2000.0,1620.0,water
5252320,2320.0,1750.0,water
4862010,2010.0,1620.0,water
3122200,2200.0,1040.0,shore
4230780,780.0,1410.0,water
4862020,2020.0,1620.0,water
1620130,130.0,540.0,shore
4230770,770.0,1410.0,water
4862030,2030.0,1620.0,water
4230760,760.0,1410.0,water
4862040,2040.0,1620.0,water
4862050,2050.0,1620.0,water
4230750,750.0,1410.0,water
1620110,110.0,540.0,water
4230740,740.0,1410.0,water
1620100,100.0,540.0,water
4862060,2060.0,1620.0,water
3122230,2230.0,1040.0,water
1620120,120.0,540.0,water
3122220,2220.0,1040.0,water
4862070,2070.0,1620.0,water
4230730,730.0,1410.0,water
3122210,2210.0,1040.0,water
4230720,720.0,1410.0,water
5251880,1880.0,1750.0,water
3090990,990.0,1030.0,water
1531450,1450.0,510.0,water
3090980,980.0,1030.0,water
1531440,1440.0,510.0,water
5251900,1900.0,1750.0,water
3091000,1000.0,1030.0,water
1531430,1430.0,510.0,water
5251890,1890.0,1750.0,water
1531420,1420.0,510.0,water
5251850,1850.0,1750.0,water
3090950,950.0,1030.0,water
5251840,1840.0,1750.0,water
1531410,1410.0,510.0,water
5251870,1870.0,1750.0,water
3090970,970.0,1030.0,water
1531400,1400.0,510.0,water
5251860,1860.0,1750.0,water
3090960,960.0,1030.0,water
5251950,1950.0,1750.0,water
3091040,1040.0,1030.0,water
5251940,1940.0,1750.0,water
1531510,1510.0,510.0,water
5251960,1960.0,1750.0,water
3091070,1070.0,1030.0,water
1531500,1500.0,510.0,water
1531490,1490.0,510.0,water
3091060,1060.0,1030.0,water
1531480,1480.0,510.0,water
3091020,1020.0,1030.0,water
3091010,1010.0,1030.0,water
5251910,1910.0,1750.0,water
5251930,1930.0,1750.0,water
1531470,1470.0,510.0,water
3091030,1030.0,1030.0,water
1531460,1460.0,510.0,water
5251920,1920.0,1750.0,water
5252000,2000.0,1750.0,water
3450110,110.0,1150.0,water
1531570,1570.0,510.0,water
3450100,100.0,1150.0,water
5252010,2010.0,1750.0,water
3091120,1120.0,1030.0,shore
5252020,2020.0,1750.0,water
3450090,90.0,1150.0,water
3450080,80.0,1150.0,water
3091130,1130.0,1030.0,water
1531560,1560.0,510.0,water
5252030,2030.0,1750.0,water
5251970,1970.0,1750.0,water
1531540,1540.0,510.0,water
3450070,70.0,1150.0,water
1531550,1550.0,510.0,water
5251980,1980.0,1750.0,water
3091080,1080.0,1030.0,water
3450060,60.0,1150.0,water
3091090,1090.0,1030.0,water
1531520,1520.0,510.0,water
5251990,1990.0,1750.0,water
3091100,1100.0,1030.0,shore
3450050,50.0,1150.0,water
1531530,1530.0,510.0,water
3450040,40.0,1150.0,water
5252070,2070.0,1750.0,water
5252080,2080.0,1750.0,water
3450030,30.0,1150.0,water
3450020,20.0,1150.0,water
5252090,2090.0,1750.0,water
3450010,10.0,1150.0,water
3091140,1140.0,1030.0,water
3450000,0.0,1150.0,water
3091150,1150.0,1030.0,water
5252040,2040.0,1750.0,water
5252050,2050.0,1750.0,water
3091160,1160.0,1030.0,water
5252060,2060.0,1750.0,water
5251640,1640.0,1750.0,water
3450210,210.0,1150.0,water
840050,50.0,280.0,water
840060,60.0,280.0,water
3450220,220.0,1150.0,water
1621510,1510.0,540.0,water
3060150,150.0,1020.0,water
1770120,120.0,590.0,water
3240950,950.0,1080.0,water
3450230,230.0,1150.0,water
5251630,1630.0,1750.0,water
3240940,940.0,1080.0,water
1621530,1530.0,540.0,water
3060140,140.0,1020.0,water
1770130,130.0,590.0,water
3240930,930.0,1080.0,water
3060130,130.0,1020.0,water
1770140,140.0,590.0,shore
840040,40.0,280.0,water
1621520,1520.0,540.0,water
5251620,1620.0,1750.0,water
3060120,120.0,1020.0,water
3450180,180.0,1150.0,water
3240920,920.0,1080.0,water
1621550,1550.0,540.0,water
5251610,1610.0,1750.0,water
840020,20.0,280.0,water
5251600,1600.0,1750.0,water
840030,30.0,280.0,water
3450190,190.0,1150.0,water
1621540,1540.0,540.0,water
3240910,910.0,1080.0,water
840000,0.0,280.0,water
1621560,1560.0,540.0,water
3060110,110.0,1020.0,water
3450200,200.0,1150.0,water
3240900,900.0,1080.0,water
840010,10.0,280.0,water
3060100,100.0,1020.0,water
5251590,1590.0,1750.0,water
5251710,1710.0,1750.0,water
3060220,220.0,1020.0,water
3450150,150.0,1150.0,water
3240890,890.0,1080.0,water
1621580,1580.0,540.0,water
5251700,1700.0,1750.0,water
1621570,1570.0,540.0,water
3060210,210.0,1020.0,water
3240880,880.0,1080.0,water
3450160,160.0,1150.0,water
5251690,1690.0,1750.0,water
3060200,200.0,1020.0,water
3450170,170.0,1150.0,water
3240870,870.0,1080.0,water
1621590,1590.0,540.0,water
5251680,1680.0,1750.0,water
3240860,860.0,1080.0,water
1621610,1610.0,540.0,water
3060190,190.0,1020.0,water
3060180,180.0,1020.0,water
3450120,120.0,1150.0,water
5251670,1670.0,1750.0,water
1621600,1600.0,540.0,water
3240850,850.0,1080.0,shore
5251660,1660.0,1750.0,water
3450130,130.0,1150.0,water
3060170,170.0,1020.0,water
3450140,140.0,1150.0,water
3060160,160.0,1020.0,water
1621620,1620.0,540.0,shore
5251650,1650.0,1750.0,water
3450350,350.0,1150.0,water
5251760,1760.0,1750.0,water
3330040,40.0,1110.0,water
3060020,20.0,1020.0,water
5251770,1770.0,1750.0,water
3060030,30.0,1020.0,water
3060000,0.0,1020.0,water
5251750,1750.0,1750.0,water
3330030,30.0,1110.0,water
1770010,10.0,590.0,water
3450360,360.0,1150.0,water
3060010,10.0,1020.0,water
1770000,0.0,590.0,water
3330020,20.0,1110.0,water
1770030,30.0,590.0,water
5251730,1730.0,1750.0,water
3330010,10.0,1110.0,water
3330000,0.0,1110.0,water
3450310,310.0,1150.0,water
1770020,20.0,590.0,water
5251740,1740.0,1750.0,water
1770040,40.0,590.0,water
5251720,1720.0,1750.0,water
3450320,320.0,1150.0,water
5251830,1830.0,1750.0,water
3450280,280.0,1150.0,water
1770060,60.0,590.0,water
3060080,80.0,1020.0,water
1770050,50.0,590.0,water
3060090,90.0,1020.0,water
3060070,70.0,1020.0,water
5251810,1810.0,1750.0,water
3450300,300.0,1150.0,water
840110,110.0,280.0,shore
3450290,290.0,1150.0,water
5251820,1820.0,1750.0,water
840100,100.0,280.0,water
1770070,70.0,590.0,water
840090,90.0,280.0,water
1770090,90.0,590.0,water
3450250,250.0,1150.0,water
3060050,50.0,1020.0,water
3450240,240.0,1150.0,water
3060060,60.0,1020.0,water
840080,80.0,280.0,water
1770080,80.0,590.0,water
5251800,1800.0,1750.0,water
5251780,1780.0,1750.0,water
1770110,110.0,590.0,water
3450270,270.0,1150.0,water
5251790,1790.0,1750.0,water
3060040,40.0,1020.0,water
3450260,260.0,1150.0,water
840070,70.0,280.0,water
1770100,100.0,590.0,water
3240140,140.0,1080.0,water
5251340,1340.0,1750.0,water
4230120,120.0,1410.0,water
3420120,120.0,1140.0,water
3240130,130.0,1080.0,water
1530900,900.0,510.0,shore
5251330,1330.0,1750.0,water
4230140,140.0,1410.0,water
1530890,890.0,510.0,water
3420100,100.0,1140.0,water
5251350,1350.0,1750.0,water
3240150,150.0,1080.0,water
1530880,880.0,510.0,shore
3420110,110.0,1140.0,water
4230130,130.0,1410.0,water
3420150,150.0,1140.0,water
4230090,90.0,1410.0,water
3240170,170.0,1080.0,water
5251370,1370.0,1750.0,water
3240160,160.0,1080.0,water
5251360,1360.0,1750.0,water
4230080,80.0,1410.0,water
3420130,130.0,1140.0,water
4230110,110.0,1410.0,water
5251390,1390.0,1750.0,water
3240190,190.0,1080.0,water
5251380,1380.0,1750.0,water
3240180,180.0,1080.0,water
4230100,100.0,1410.0,water
3420140,140.0,1140.0,water
3450390,390.0,1150.0,water
5251400,1400.0,1750.0,water
4230060,60.0,1410.0,water
1530970,970.0,510.0,water
1621370,1370.0,540.0,water
3420050,50.0,1140.0,water
3420060,60.0,1140.0,water
4230050,50.0,1410.0,water
3240070,70.0,1080.0,water
1530960,960.0,510.0,shore
1621360,1360.0,540.0,water
3240090,90.0,1080.0,water
3450370,370.0,1150.0,water
5251420,1420.0,1750.0,water
5251410,1410.0,1750.0,water
3450380,380.0,1150.0,water
3240080,80.0,1080.0,water
1530950,950.0,510.0,shore
1621350,1350.0,540.0,water
3420040,40.0,1140.0,water
4230070,70.0,1410.0,water
3450420,420.0,1150.0,shore
1621340,1340.0,540.0,water
4230030,30.0,1410.0,water
3240110,110.0,1080.0,water
3420080,80.0,1140.0,water
3240100,100.0,1080.0,water
1621330,1330.0,540.0,water
3420090,90.0,1140.0,water
5251430,1430.0,1750.0,water
4230020,20.0,1410.0,water
3420070,70.0,1140.0,water
3240120,120.0,1080.0,water
1530990,990.0,510.0,water
5251450,1450.0,1750.0,water
4230040,40.0,1410.0,water
3450400,400.0,1150.0,water
1621320,1320.0,540.0,water
5251440,1440.0,1750.0,water
1530980,980.0,510.0,water
3450410,410.0,1150.0,water
3060230,230.0,1020.0,water
5251460,1460.0,1750.0,water
3240000,0.0,1080.0,water
1621430,1430.0,540.0,water
5251470,1470.0,1750.0,water
3240010,10.0,1080.0,water
3240020,20.0,1080.0,water
1531010,1010.0,510.0,shore
1621410,1410.0,540.0,water
4230000,0.0,1410.0,water
3060240,240.0,1020.0,water
3240030,30.0,1080.0,water
1531020,1020.0,510.0,shore
1621420,1420.0,540.0,water
3060250,250.0,1020.0,water
5251480,1480.0,1750.0,water
4230010,10.0,1410.0,water
3060260,260.0,1020.0,water
3420030,30.0,1140.0,water
5251490,1490.0,1750.0,water
5251500,1500.0,1750.0,water
3060270,270.0,1020.0,water
1621400,1400.0,540.0,water
3240040,40.0,1080.0,water
3420020,20.0,1140.0,water
3420010,10.0,1140.0,water
5251510,1510.0,1750.0,water
3240050,50.0,1080.0,water
1621380,1380.0,540.0,water
3240060,60.0,1080.0,water
3420000,0.0,1140.0,water
1621390,1390.0,540.0,water
3060280,280.0,1020.0,water
3060290,290.0,1020.0,water
5251520,1520.0,1750.0,water
3541270,1270.0,1180.0,water
1621490,1490.0,540.0,water
5251530,1530.0,1750.0,water
1621500,1500.0,540.0,water
3060300,300.0,1020.0,water
3541250,1250.0,1180.0,water
5251540,1540.0,1750.0,water
1621480,1480.0,540.0,water
5251550,1550.0,1750.0,water
3541260,1260.0,1180.0,water
1621460,1460.0,540.0,water
5251560,1560.0,1750.0,water
1621470,1470.0,540.0,water
3030000,0.0,1010.0,water
5251570,1570.0,1750.0,water
3541280,1280.0,1180.0,water
1621440,1440.0,540.0,water
3030010,10.0,1010.0,water
3541290,1290.0,1180.0,shore
1621450,1450.0,540.0,water
5251580,1580.0,1750.0,water
5251100,1100.0,1750.0,water
4440050,50.0,1480.0,water
3541190,1190.0,1180.0,water
4440060,60.0,1480.0,water
1621030,1030.0,540.0,water
5251090,1090.0,1750.0,water
1621050,1050.0,540.0,water
3541210,1210.0,1180.0,water
1621040,1040.0,540.0,water
4440040,40.0,1480.0,water
3541200,1200.0,1180.0,water
1621000,1000.0,540.0,water
3541230,1230.0,1180.0,water
4440020,20.0,1480.0,water
5251130,1130.0,1750.0,water
3541220,1220.0,1180.0,water
4440030,30.0,1480.0,water
5251120,1120.0,1750.0,water
1621020,1020.0,540.0,water
3541240,1240.0,1180.0,water
4440000,0.0,1480.0,water
5251110,1110.0,1750.0,water
1621010,1010.0,540.0,water
4440010,10.0,1480.0,water
5251160,1160.0,1750.0,water
3541130,1130.0,1180.0,water
1621100,1100.0,540.0,water
3240350,350.0,1080.0,water
3541120,1120.0,1180.0,water
3240340,340.0,1080.0,shore
1621090,1090.0,540.0,water
3541150,1150.0,1180.0,water
5251150,1150.0,1750.0,water
3240320,320.0,1080.0,shore
1621110,1110.0,540.0,water
5251140,1140.0,1750.0,water
3541140,1140.0,1180.0,water
3541160,1160.0,1180.0,water
1621070,1070.0,540.0,water
3240380,380.0,1080.0,water
3240370,370.0,1080.0,water
1621060,1060.0,540.0,water
5251190,1190.0,1750.0,water
3240360,360.0,1080.0,water
1621080,1080.0,540.0,water
3541180,1180.0,1180.0,water
5251180,1180.0,1750.0,water
5251170,1170.0,1750.0,water
3541170,1170.0,1180.0,water
5251220,1220.0,1750.0,water
3541060,1060.0,1180.0,water
3450830,830.0,1150.0,water
3090840,840.0,1030.0,shore
3541070,1070.0,1180.0,water
5251230,1230.0,1750.0,water
3450820,820.0,1150.0,shore
3240280,280.0,1080.0,water
3450840,840.0,1150.0,water
3240260,260.0,1080.0,water
5251200,1200.0,1750.0,water
3121160,1160.0,1040.0,water
3240270,270.0,1080.0,water
5251210,1210.0,1750.0,water
3541080,1080.0,1180.0,water
3090870,870.0,1030.0,water
5251250,1250.0,1750.0,water
3541090,1090.0,1180.0,water
3450850,850.0,1150.0,shore
3541100,1100.0,1180.0,water
5251260,1260.0,1750.0,water
3090850,850.0,1030.0,water
3541110,1110.0,1180.0,water
3240290,290.0,1080.0,water
